15-08-2019 10:58:00,14,255
15-08-2019 10:56:00,10,255
15-08-2019 10:54:00,14,255
15-08-2019 10:52:00,80,255
15-08-2019 10:51:00,54,255
15-08-2019 10:36:00,11,255
15-08-2019 10:35:00,15,255
15-08-2019 10:23:00,13,255
15-08-2019 10:13:00,53,255
15-08-2019 10:12:00,94,255
15-08-2019 10:11:00,56,255
15-08-2019 10:10:00,10,255
15-08-2019 09:50:00,24,255
15-08-2019 08:52:00,25,255
15-08-2019 08:51:00,44,255
15-08-2019 08:50:00,71,255
15-08-2019 08:49:00,110,255
15-08-2019 08:48:00,85,255
15-08-2019 08:47:00,46,255
15-08-2019 08:46:00,91,255
15-08-2019 08:44:00,10,255
15-08-2019 08:25:00,19,255
15-08-2019 08:24:00,17,255
15-08-2019 08:02:00,51,255
15-08-2019 08:01:00,93,255
15-08-2019 08:00:00,92,255
15-08-2019 07:59:00,90,255
15-08-2019 07:58:00,71,255
15-08-2019 07:56:00,93,255
15-08-2019 07:55:00,106,255
15-08-2019 07:54:00,118,255
15-08-2019 07:53:00,18,255
15-08-2019 07:08:00,28,255
15-08-2019 07:07:00,111,255
15-08-2019 07:06:00,111,255
15-08-2019 07:05:00,41,255
15-08-2019 07:04:00,84,255
15-08-2019 07:03:00,119,255
15-08-2019 07:02:00,104,255
15-08-2019 07:01:00,21,255
15-08-2019 07:00:00,55,255
15-08-2019 06:56:00,10,255
15-08-2019 06:54:00,10,255
14-08-2019 22:03:00,45,255
14-08-2019 22:02:00,82,255
14-08-2019 22:01:00,112,255
14-08-2019 22:00:00,107,255
14-08-2019 21:59:00,96,255
14-08-2019 21:57:00,32,255
14-08-2019 21:55:00,28,255
14-08-2019 21:54:00,33,255
14-08-2019 21:53:00,18,112
14-08-2019 21:52:00,43,111
14-08-2019 21:51:00,51,108
14-08-2019 21:50:00,63,108
14-08-2019 21:49:00,2,109
14-08-2019 21:48:00,31,106
14-08-2019 21:47:00,30,97
14-08-2019 21:46:00,31,95
14-08-2019 21:45:00,38,93
14-08-2019 21:43:00,32,93
14-08-2019 21:42:00,12,97
14-08-2019 21:41:00,18,99
14-08-2019 21:40:00,10,102
14-08-2019 21:39:00,3,103
14-08-2019 21:38:00,27,100
14-08-2019 21:27:00,25,105
14-08-2019 21:26:00,40,102
14-08-2019 21:24:00,23,95
14-08-2019 21:23:00,15,98
14-08-2019 21:22:00,71,97
14-08-2019 21:21:00,11,97
14-08-2019 21:20:00,47,74
14-08-2019 21:19:00,28,255
14-08-2019 21:18:00,21,255
14-08-2019 21:17:00,18,255
14-08-2019 21:16:00,38,255
14-08-2019 21:15:00,44,255
14-08-2019 21:14:00,40,255
14-08-2019 21:11:00,37,255
14-08-2019 21:10:00,82,255
14-08-2019 21:09:00,109,255
14-08-2019 21:08:00,100,255
14-08-2019 21:07:00,90,255
14-08-2019 21:06:00,49,255
14-08-2019 20:27:00,37,255
14-08-2019 20:26:00,61,255
14-08-2019 20:25:00,110,255
14-08-2019 20:24:00,110,255
14-08-2019 20:23:00,111,255
14-08-2019 20:22:00,46,255
14-08-2019 20:21:00,21,255
14-08-2019 20:18:00,22,255
14-08-2019 20:17:00,62,255
14-08-2019 20:16:00,63,255
14-08-2019 20:14:00,21,255
14-08-2019 20:13:00,76,255
14-08-2019 20:12:00,108,255
14-08-2019 20:11:00,112,255
14-08-2019 20:10:00,107,255
14-08-2019 20:09:00,115,255
14-08-2019 20:08:00,112,255
14-08-2019 20:07:00,108,255
14-08-2019 20:06:00,108,255
14-08-2019 20:05:00,112,255
14-08-2019 20:04:00,106,255
14-08-2019 20:03:00,63,255
14-08-2019 20:02:00,28,255
14-08-2019 14:50:00,15,255
14-08-2019 14:47:00,61,255
14-08-2019 14:46:00,64,255
14-08-2019 14:45:00,114,255
14-08-2019 14:44:00,119,255
14-08-2019 14:43:00,109,255
14-08-2019 14:42:00,113,255
14-08-2019 14:41:00,111,255
14-08-2019 14:40:00,112,255
14-08-2019 14:39:00,113,255
14-08-2019 14:38:00,112,255
14-08-2019 14:37:00,114,255
14-08-2019 14:36:00,110,255
14-08-2019 14:35:00,108,255
14-08-2019 14:34:00,32,255
14-08-2019 13:06:00,78,255
14-08-2019 13:05:00,117,255
14-08-2019 13:04:00,121,255
14-08-2019 13:03:00,47,255
14-08-2019 13:02:00,114,255
14-08-2019 13:01:00,120,255
14-08-2019 13:00:00,116,255
14-08-2019 12:59:00,116,255
14-08-2019 12:58:00,89,255
14-08-2019 12:57:00,99,255
14-08-2019 12:56:00,113,255
14-08-2019 12:55:00,112,255
14-08-2019 12:54:00,77,255
14-08-2019 12:53:00,28,255
14-08-2019 12:04:00,8,255
14-08-2019 12:03:00,69,255
14-08-2019 12:02:00,107,255
14-08-2019 12:01:00,118,255
14-08-2019 12:00:00,117,255
14-08-2019 11:59:00,118,255
14-08-2019 11:58:00,113,255
14-08-2019 11:57:00,117,255
14-08-2019 11:56:00,60,255
14-08-2019 11:55:00,110,255
14-08-2019 11:54:00,113,255
14-08-2019 11:53:00,68,255
14-08-2019 11:52:00,99,255
14-08-2019 11:51:00,14,255
14-08-2019 11:49:00,19,255
14-08-2019 11:48:00,50,255
14-08-2019 11:47:00,60,255
14-08-2019 11:46:00,45,255
14-08-2019 11:45:00,18,255
14-08-2019 11:40:00,22,255
14-08-2019 11:37:00,10,255
14-08-2019 11:36:00,34,255
14-08-2019 11:33:00,32,255
14-08-2019 11:32:00,22,255
14-08-2019 11:30:00,12,255
14-08-2019 11:28:00,14,255
14-08-2019 11:26:00,14,255
14-08-2019 11:17:00,13,255
14-08-2019 11:01:00,27,255
14-08-2019 10:58:00,10,255
14-08-2019 10:52:00,10,255
14-08-2019 10:50:00,48,255
14-08-2019 10:49:00,69,255
14-08-2019 10:47:00,13,255
14-08-2019 10:31:00,22,255
14-08-2019 10:21:00,26,255
14-08-2019 10:20:00,71,255
14-08-2019 10:19:00,110,255
14-08-2019 10:18:00,66,255
14-08-2019 10:17:00,94,255
14-08-2019 10:16:00,30,255
14-08-2019 09:46:00,14,255
14-08-2019 09:21:00,71,255
14-08-2019 09:20:00,112,255
14-08-2019 09:19:00,114,255
14-08-2019 09:18:00,116,255
14-08-2019 09:17:00,110,255
14-08-2019 09:16:00,112,255
14-08-2019 09:15:00,116,255
14-08-2019 09:14:00,114,255
14-08-2019 09:13:00,50,255
14-08-2019 09:12:00,50,255
14-08-2019 09:05:00,14,255
14-08-2019 08:56:00,18,255
14-08-2019 08:55:00,19,255
13-08-2019 21:14:00,30,255
13-08-2019 21:13:00,109,255
13-08-2019 21:12:00,111,255
13-08-2019 21:11:00,113,255
13-08-2019 21:10:00,54,114
13-08-2019 21:06:00,17,112
13-08-2019 21:05:00,34,111
13-08-2019 21:04:00,15,112
13-08-2019 21:01:00,11,121
13-08-2019 21:00:00,10,118
13-08-2019 20:55:00,59,113
13-08-2019 20:53:00,37,101
13-08-2019 20:52:00,42,89
13-08-2019 20:51:00,10,91
13-08-2019 20:48:00,16,98
13-08-2019 20:47:00,39,90
13-08-2019 20:46:00,115,255
13-08-2019 20:45:00,153,255
13-08-2019 20:44:00,67,255
13-08-2019 20:39:00,21,255
13-08-2019 18:18:00,12,255
13-08-2019 15:04:00,27,255
13-08-2019 15:03:00,46,255
13-08-2019 15:02:00,110,255
13-08-2019 15:01:00,109,255
13-08-2019 15:00:00,109,255
13-08-2019 14:59:00,111,255
13-08-2019 14:58:00,105,255
13-08-2019 14:57:00,110,255
13-08-2019 14:56:00,108,255
13-08-2019 14:55:00,78,255
13-08-2019 14:54:00,44,255
13-08-2019 14:53:00,97,255
13-08-2019 14:52:00,111,255
13-08-2019 14:51:00,109,255
13-08-2019 14:50:00,84,255
13-08-2019 14:49:00,42,255
13-08-2019 14:48:00,99,255
13-08-2019 14:47:00,104,255
13-08-2019 14:46:00,99,255
13-08-2019 14:45:00,91,255
13-08-2019 14:44:00,111,255
13-08-2019 14:41:00,20,255
13-08-2019 14:40:00,12,255
13-08-2019 14:39:00,45,255
13-08-2019 14:38:00,10,255
13-08-2019 14:37:00,21,255
13-08-2019 14:36:00,100,255
13-08-2019 14:35:00,21,255
13-08-2019 14:34:00,35,255
13-08-2019 14:03:00,44,255
13-08-2019 14:02:00,55,255
13-08-2019 14:01:00,102,255
13-08-2019 14:00:00,105,255
13-08-2019 13:59:00,107,255
13-08-2019 13:58:00,107,255
13-08-2019 13:57:00,110,255
13-08-2019 13:56:00,105,255
13-08-2019 13:55:00,112,255
13-08-2019 13:54:00,94,255
13-08-2019 13:53:00,47,255
13-08-2019 13:52:00,56,255
13-08-2019 13:39:00,1,255
13-08-2019 13:38:00,105,255
13-08-2019 13:37:00,82,255
13-08-2019 13:36:00,73,255
13-08-2019 13:35:00,20,255
13-08-2019 13:34:00,39,255
13-08-2019 13:33:00,31,255
13-08-2019 13:28:00,15,255
13-08-2019 13:27:00,10,255
13-08-2019 13:26:00,26,255
13-08-2019 13:24:00,50,255
13-08-2019 13:23:00,24,255
13-08-2019 13:22:00,15,255
13-08-2019 13:21:00,14,255
13-08-2019 13:20:00,32,255
13-08-2019 13:18:00,13,255
13-08-2019 13:17:00,40,255
13-08-2019 13:16:00,13,255
13-08-2019 13:14:00,20,255
13-08-2019 13:12:00,73,255
13-08-2019 13:11:00,57,255
13-08-2019 13:10:00,52,255
13-08-2019 13:09:00,102,255
13-08-2019 13:08:00,106,255
13-08-2019 13:07:00,108,255
13-08-2019 13:06:00,111,255
13-08-2019 13:05:00,109,255
13-08-2019 13:04:00,104,255
13-08-2019 13:03:00,106,255
13-08-2019 13:02:00,112,255
13-08-2019 13:01:00,108,255
